partido,jugador,mercado,linea,handicap,cuota
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Anotados Más/Menos,Más 3.5,3.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Anotados Más/Menos,Menos 3.5,3.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Anotados Más/Menos,Más 6.5,6.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Anotados Más/Menos,Menos 6.5,6.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Anotados Más/Menos,Más 5.5,5.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Anotados Más/Menos,Menos 5.5,5.5,1.75
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Anotados Más/Menos,Más 4.5,4.5,2.02
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Anotados Más/Menos,Menos 4.5,4.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Anotados Más/Menos,Más 2.5,2.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Anotados Más/Menos,Menos 2.5,2.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Anotados Más/Menos,Más 2.5,2.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Anotados Más/Menos,Menos 2.5,2.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Libres Anotados Más/Menos,Más 1.5,1.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Libres Anotados Más/Menos,Menos 1.5,1.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Anotados Más/Menos,Más 1.5,1.5,2.3
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Anotados Más/Menos,Menos 1.5,1.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,2.12
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Doble-Doble,Sí,0,7.6
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Doble-Doble,No,0,1.07
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Doble-Doble,Sí,0,4.9
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Doble-Doble,No,0,1.15
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Doble-Doble,Sí,0,2.2
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Doble-Doble,No,0,1.62
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Doble-Doble,Sí,0,13.0
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Doble-Doble,No,0,1.008
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Doble-Doble,Sí,0,4.2
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Doble-Doble,No,0,1.2
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Doble-Doble,Sí,0,13.0
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Doble-Doble,No,0,1.008
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Doble-Doble,Sí,0,2.75
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Doble-Doble,No,0,1.42
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triple-Doble,Sí,0,11.0
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triple-Doble,No,0,1.02
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos (hitos),1+,0.0,1.22
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos (hitos),2+,0.0,2.07
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos (hitos),3+,0.0,4.35
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos (hitos),4+,0.0,9.25
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos (hitos),1+,0.0,1.22
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos (hitos),2+,0.0,2.07
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos (hitos),3+,0.0,4.35
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos (hitos),4+,0.0,9.25
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos (hitos),1+,0.0,1.23
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos (hitos),2+,0.0,2.18
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos (hitos),3+,0.0,4.6
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos (hitos),4+,0.0,9.75
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos (hitos),1+,0.0,1.27
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos (hitos),2+,0.0,2.3
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos (hitos),3+,0.0,5.0
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos (hitos),4+,0.0,10.75
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos (hitos),1+,0.0,1.3
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos (hitos),2+,0.0,2.47
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos (hitos),3+,0.0,5.7
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos (hitos),4+,0.0,12.0
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos (hitos),1+,0.0,1.32
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos (hitos),2+,0.0,2.52
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos (hitos),3+,0.0,5.7
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos (hitos),4+,0.0,11.75
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos (hitos),1+,0.0,1.33
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos (hitos),2+,0.0,2.65
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos (hitos),3+,0.0,6.1
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos (hitos),4+,0.0,12.5
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos (hitos),1+,0.0,1.37
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos (hitos),2+,0.0,2.75
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos (hitos),3+,0.0,6.4
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos (hitos),4+,0.0,13.0
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos (hitos),1+,0.0,1.5
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos (hitos),2+,0.0,3.4
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos (hitos),3+,0.0,8.5
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos (hitos),4+,0.0,15.5
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos (hitos),1+,0.0,1.52
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos (hitos),2+,0.0,3.5
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos (hitos),3+,0.0,8.75
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos (hitos),4+,0.0,15.5
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos (hitos),1+,0.0,1.57
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos (hitos),2+,0.0,3.75
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos (hitos),3+,0.0,9.25
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos (hitos),4+,0.0,16.5
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos (hitos),1+,0.0,1.72
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos (hitos),2+,0.0,4.5
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos (hitos),3+,0.0,11.25
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos (hitos),4+,0.0,17.5
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Robos (hitos),1+,0.0,2.07
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Robos (hitos),2+,0.0,6.3
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Robos (hitos),3+,0.0,14.5
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Robos (hitos),1+,0.0,2.15
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Robos (hitos),2+,0.0,6.5
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Robos (hitos),3+,0.0,15.0
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Robos (hitos),1+,0.0,2.37
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Robos (hitos),2+,0.0,7.7
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Robos (hitos),3+,0.0,16.5
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Robos (hitos),1+,0.0,2.85
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Robos (hitos),2+,0.0,10.0
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Robos (hitos),3+,0.0,18.0
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos Más/Menos,Más 1.5,1.5,2.47
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Robos Más/Menos,Menos 1.5,1.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos Más/Menos,Más 1.5,1.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Robos Más/Menos,Menos 1.5,1.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos Más/Menos,Más 1.5,1.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Robos Más/Menos,Menos 1.5,1.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos Más/Menos,Más 1.5,1.5,2.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Robos Más/Menos,Menos 1.5,1.5,1.44
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos Más/Menos,Más 1.5,1.5,2.45
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Robos Más/Menos,Menos 1.5,1.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos Más/Menos,Más 1.5,1.5,2.57
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Robos Más/Menos,Menos 1.5,1.5,1.47
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos Más/Menos,Más 1.5,1.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Robos Más/Menos,Menos 1.5,1.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos Más/Menos,Más 1.5,1.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Robos Más/Menos,Menos 1.5,1.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Robos Más/Menos,Más 0.5,0.5,2.12
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Robos Más/Menos,Menos 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos Más/Menos,Más 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Robos Más/Menos,Menos 0.5,0.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Robos Más/Menos,Más 0.5,0.5,2.8
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Robos Más/Menos,Menos 0.5,0.5,1.4
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos Más/Menos,Más 0.5,0.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Robos Más/Menos,Menos 0.5,0.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos Más/Menos,Más 0.5,0.5,1.53
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Robos Más/Menos,Menos 0.5,0.5,2.4
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos Más/Menos,Más 0.5,0.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Robos Más/Menos,Menos 0.5,0.5,2.45
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Robos Más/Menos,Más 0.5,0.5,2.35
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Robos Más/Menos,Menos 0.5,0.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Robos Más/Menos,Más 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Robos Más/Menos,Menos 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones (hitos),1+,0.0,1.1
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones (hitos),2+,0.0,1.57
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones (hitos),3+,0.0,2.85
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones (hitos),4+,0.0,5.6
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones (hitos),1+,0.0,1.5
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones (hitos),2+,0.0,3.35
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones (hitos),3+,0.0,8.25
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones (hitos),4+,0.0,15.0
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones (hitos),1+,0.0,1.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones (hitos),2+,0.0,4.35
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones (hitos),3+,0.0,11.25
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones (hitos),4+,0.0,17.5
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones (hitos),1+,0.0,1.7
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones (hitos),2+,0.0,4.3
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones (hitos),3+,0.0,10.5
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones (hitos),4+,0.0,17.5
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones (hitos),1+,0.0,1.75
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones (hitos),2+,0.0,4.55
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones (hitos),3+,0.0,11.75
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones (hitos),4+,0.0,18.0
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones (hitos),1+,0.0,1.87
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones (hitos),2+,0.0,5.2
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones (hitos),3+,0.0,12.5
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones (hitos),4+,0.0,18.5
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones (hitos),1+,0.0,1.88
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones (hitos),2+,0.0,5.2
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones (hitos),3+,0.0,12.5
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones (hitos),4+,0.0,18.5
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tapones (hitos),1+,0.0,2.27
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tapones (hitos),2+,0.0,7.4
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tapones (hitos),3+,0.0,16.0
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tapones (hitos),1+,0.0,2.3
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tapones (hitos),2+,0.0,7.5
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tapones (hitos),3+,0.0,16.0
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tapones (hitos),1+,0.0,2.65
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tapones (hitos),2+,0.0,9.25
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tapones (hitos),3+,0.0,17.5
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tapones (hitos),1+,0.0,3.05
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tapones (hitos),2+,0.0,10.75
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tapones (hitos),3+,0.0,18.5
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tapones (hitos),1+,0.0,3.45
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tapones (hitos),2+,0.0,12.0
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tapones (hitos),1+,0.0,3.5
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tapones (hitos),2+,0.0,12.5
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tapones (hitos),1+,0.0,5.2
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tapones (hitos),2+,0.0,16.5
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones Más/Menos,Más 1.5,1.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tapones Más/Menos,Menos 1.5,1.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones Más/Menos,Más 0.5,0.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tapones Más/Menos,Menos 0.5,0.5,2.45
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones Más/Menos,Más 0.5,0.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tapones Más/Menos,Menos 0.5,0.5,1.87
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tapones Más/Menos,Más 0.5,0.5,2.25
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tapones Más/Menos,Menos 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones Más/Menos,Más 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tapones Más/Menos,Menos 0.5,0.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones Más/Menos,Más 0.5,0.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tapones Más/Menos,Menos 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones Más/Menos,Más 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tapones Más/Menos,Menos 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones Más/Menos,Más 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tapones Más/Menos,Menos 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tapones Más/Menos,Más 0.5,0.5,2.95
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tapones Más/Menos,Menos 0.5,0.5,1.36
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tapones Más/Menos,Más 0.5,0.5,2.62
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tapones Más/Menos,Menos 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tapones Más/Menos,Más 0.5,0.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tapones Más/Menos,Menos 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tapones Más/Menos,Más 0.5,0.5,5.0
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tapones Más/Menos,Menos 0.5,0.5,1.15
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tapones Más/Menos,Más 0.5,0.5,3.4
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tapones Más/Menos,Menos 0.5,0.5,1.29
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tapones Más/Menos,Más 0.5,0.5,3.35
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tapones Más/Menos,Menos 0.5,0.5,1.3
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Pérdidas Más/Menos,Más 3.5,3.5,1.8
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Pérdidas Más/Menos,Menos 3.5,3.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Pérdidas Más/Menos,Más 3.5,3.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Pérdidas Más/Menos,Menos 3.5,3.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Pérdidas Más/Menos,Más 2.5,2.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Pérdidas Más/Menos,Menos 2.5,2.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Pérdidas Más/Menos,Más 2.5,2.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Pérdidas Más/Menos,Menos 2.5,2.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Pérdidas Más/Menos,Más 1.5,1.5,2.47
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Pérdidas Más/Menos,Menos 1.5,1.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Pérdidas Más/Menos,Más 1.5,1.5,2.35
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Pérdidas Más/Menos,Menos 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Pérdidas Más/Menos,Más 1.5,1.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Pérdidas Más/Menos,Menos 1.5,1.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Pérdidas Más/Menos,Más 1.5,1.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Pérdidas Más/Menos,Menos 1.5,1.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Pérdidas Más/Menos,Más 1.5,1.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Pérdidas Más/Menos,Menos 1.5,1.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Pérdidas Más/Menos,Más 1.5,1.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Pérdidas Más/Menos,Menos 1.5,1.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Pérdidas Más/Menos,Más 0.5,0.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Pérdidas Más/Menos,Menos 0.5,0.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Pérdidas Más/Menos,Más 0.5,0.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Pérdidas Más/Menos,Menos 0.5,0.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Pérdidas Más/Menos,Más 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Pérdidas Más/Menos,Menos 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Pérdidas Más/Menos,Más 0.5,0.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Pérdidas Más/Menos,Menos 0.5,0.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Pérdidas Más/Menos,Más 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Pérdidas Más/Menos,Menos 0.5,0.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Pérdidas Más/Menos,Más 0.5,0.5,2.55
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Pérdidas Más/Menos,Menos 0.5,0.5,1.47
